Speed(mph);Time;Throttle;Voltage;U Inductor;BackEMF;TotalR;Amperage;Flow;New Force(lbf);Legacy Force(lbf);Power/Motor;AvailPower/Motor;OverLoad
83,1631530762;333,0026;100;850;374,9225;475,0784;0,801449;467,8753;116,2202;29,39274;24,36818;397,694;372,8476;True
83,2000808716;333,5032;100;850;374,7809;475,2206;0,801449;467,7393;116,1865;29,37566;24,357;397,5785;372,8476;True
83,2372764587;334,0038;100;850;374,719;475,2782;0,801449;467,6326;116,1599;29,36225;24,34574;397,4877;372,8476;True
83,2742729187;334,5043;100;850;374,6067;475,4008;0,801449;467,5203;116,1321;29,34816;24,33454;397,3923;372,8476;True
83,3111045837;335,005;100;850;374,5437;475,4513;0,801449;467,3942;116,1007;29,33233;24,32339;397,2851;372,8476;True
83,3480323792;335,5053;100;850;374,4294;475,565;0,801449;467,2928;116,0755;29,31959;24,31221;397,1989;372,8476;True
83,3847679138;336,0059;100;850;374,3578;475,6555;0,801449;467,1679;116,0445;29,30394;24,3011;397,0927;372,8476;True
83,4216133118;336,5063;100;850;374,2583;475,7515;0,801449;467,0711;116,0205;29,29178;24,28994;397,0104;372,8476;True
83,4578544617;337,0069;100;850;374,1243;475,8704;0,801449;466,9263;115,9845;29,27362;24,27897;396,8873;372,8476;True
83,4945075989;337,5073;100;850;374,0621;475,9352;0,801449;466,8186;115,9577;29,26013;24,26788;396,7958;372,8476;True
83,5311264038;338,0079;100;850;373,983;476,0247;0,801449;466,72;115,9333;29,24777;24,2568;396,712;372,8476;True
83,5674636841;338,5085;100;850;373,8802;476,1316;0,801449;466,6122;115,9065;29,23426;24,24579;396,6204;372,8476;True
83,6036361694;339,0092;100;850;373,7733;476,2289;0,801449;466,483;115,8744;29,21807;24,23484;396,5105;372,8476;True
83,6399116516;339,5097;100;850;373,7178;476,2818;0,801449;466,3694;115,8462;29,20383;24,22387;396,4139;372,8476;True
83,6761802673;340,0102;100;850;373,6285;476,3793;0,801449;466,2694;115,8213;29,19132;24,21289;396,329;372,8476;True
83,7120918274;340,511;100;850;373,5238;476,4767;0,801449;466,1468;115,7909;29,17596;24,20201;396,2247;372,8476;True
83,7481338501;341,0117;100;850;373,4373;476,5583;0,801449;466,0313;115,7622;29,16151;24,19111;396,1266;372,8476;True
83,7840385437;341,5121;100;850;373,36;476,6405;0,801449;465,9252;115,7358;29,14823;24,18024;396,0364;372,8476;True
83,8197990417;342,0127;100;850;373,2373;476,7651;0,801449;465,8066;115,7064;29,1334;24,16941;395,9356;372,8476;True
83,8556007385;342,5133;100;850;373,1696;476,8276;0,801449;465,6976;115,6793;29,11977;24,15858;395,843;372,8476;True
83,8912788391;343,0137;100;850;373,0758;476,922;0,801449;465,589;115,6523;29,10619;24,14778;395,7507;372,8476;True
83,9268264771;343,5141;100;850;373,0042;476,992;0,801449;465,4727;115,6234;29,09164;24,13702;395,6518;372,8476;True
83,9625183105;344,0146;100;850;372,8863;477,112;0,801449;465,376;115,5994;29,07956;24,12621;395,5696;372,8476;True
83,9979766846;344,5151;100;850;372,8044;477,2091;0,801449;465,2669;115,5723;29,06593;24,11548;395,4769;372,8476;True
84,0333183289;345,0159;100;850;372,7266;477,2784;0,801449;465,1495;115,5431;29,05126;24,10479;395,377;372,8476;True
84,068536377;345,5163;100;850;372,6404;477,364;0,801449;465,0314;115,5138;29,03651;24,09412;395,2767;372,8476;True
84,103994751;346,0168;100;850;372,5462;477,4493;0,801449;464,9448;115,4923;29,0257;24,08339;395,2031;372,8476;True
84,1389381409;346,5174;100;850;372,4513;477,5544;0,801449;464,8185;115,4609;29,00992;24,07281;395,0957;372,8476;True
84,1742385864;347,0181;100;850;372,3732;477,6364;0,801449;464,7248;115,4377;28,99824;24,06212;395,0161;372,8476;True
84,2090927124;347,5187;100;850;372,2791;477,7332;0,801449;464,6075;115,4085;28,9836;24,05157;394,9164;372,8476;True
84,2441665649;348,0192;100;850;372,2112;477,7919;0,801449;464,5083;115,3839;28,97123;24,04096;394,8321;372,8476;True
84,2789588928;348,5197;100;850;372,1227;477,8698;0,801449;464,3936;115,3554;28,95691;24,03043;394,7346;372,8476;True
84,3137718201;349,0203;100;850;372,059;477,9477;0,801449;464,2874;115,329;28,94367;24,0199;394,6443;372,8476;True
84,3484336853;349,521;100;850;371,9575;478,0493;0,801449;464,1763;115,3014;28,92982;24,0094;394,5498;372,8476;True
84,3830886841;350,0215;100;850;371,8827;478,1245;0,801449;464,0701;115,275;28,91658;23,99892;394,4596;372,8476;True
84,4175445557;350,5219;100;850;371,7768;478,2294;0,801449;463,9523;115,2458;28,90191;23,98848;394,3595;372,8476;True
84,4522201538;351,0228;100;850;371,7035;478,3018;0,801449;463,8582;115,2224;28,89019;23,97798;394,2795;372,8476;True
84,4866142273;351,5231;100;850;371,6235;478,3789;0,801449;463,7563;115,1971;28,87749;23,96758;394,1928;372,8476;True
84,5207885742;352,0236;100;850;371,494;478,4939;0,801449;463,6371;115,1675;28,86266;23,95723;394,0916;372,8476;True
84,555443573;352,5241;100;850;371,4654;478,5447;0,801449;463,5562;115,1474;28,85259;23,94674;394,0228;372,8476;True
84,5892745972;353,0247;100;850;371,3531;478,6458;0,801449;463,4291;115,1158;28,83676;23,9365;393,9147;372,8476;True
84,623613739;353,5251;100;850;371,2774;478,7165;0,801449;463,3325;115,0918;28,82474;23,92611;393,8326;372,8476;True
84,6575683594;354,0256;100;850;371,1897;478,8221;0,801449;463,2248;115,065;28,81134;23,91583;393,7411;372,8476;True
84,6914680481;354,5262;100;850;371,0989;478,8974;0,801449;463,1121;115,037;28,79732;23,90557;393,6453;372,8476;True
84,7254364014;355,0267;100;850;371,0369;478,9724;0,801449;463,0139;115,0127;28,78511;23,89529;393,5618;372,8476;True
84,759274292;355,5274;100;850;370,9411;479,0715;0,801449;462,9118;114,9873;28,77242;23,88504;393,475;372,8476;True
84,7929954529;356,0279;100;850;370,8351;479,1691;0,801449;462,8057;114,9609;28,75923;23,87483;393,3848;372,8476;True
84,8267990112;356,5285;100;850;370,7892;479,2137;0,801449;462,7062;114,9362;28,74687;23,86461;393,3003;372,8476;True
84,8603416443;357,0291;100;850;370,6975;479,3146;0,801449;462,5982;114,9094;28,73345;23,85446;393,2084;372,8476;True
84,8939941406;357,5299;100;850;370,5923;479,4087;0,801449;462,5032;114,8858;28,72165;23,84426;393,1277;372,8476;True
84,9272621155;358,0305;100;850;370,5006;479,4955;0,801449;462,3854;114,8565;28,70702;23,83419;393,0276;372,8476;True
84,9608802795;358,5311;100;850;370,4201;479,5829;0,801449;462,2951;114,8341;28,69581;23,82401;392,9508;372,8476;True
84,9943061829;359,0315;100;850;370,3486;479,6546;0,801449;462,1858;114,807;28,68224;23,8139;392,8579;372,8476;True
85,0274299622;359,532;100;850;370,2687;479,7293;0,801449;462,0855;114,782;28,66979;23,80387;392,7727;372,8476;True
85,0607322693;360,0326;100;850;370,2259;479,7703;0,801449;461,9911;114,7586;28,65808;23,7938;392,6924;372,8476;True
85,0937324524;360,5328;100;850;370,1069;479,8911;0,801449;461,8825;114,7316;28,64461;23,7838;392,6001;372,8476;True
85,1268768311;361,0338;100;850;370,0507;479,9503;0,801449;461,7817;114,7066;28,63211;23,77378;392,5145;372,8476;True
85,1610923767;361,5505;100;850;369,9496;480,0501;0,801449;461,6918;114,6842;28,62096;23,76342;392,438;372,8476;True
85,1936943054;362,0511;100;850;369,8523;480,1429;0,801449;461,5706;114,6541;28,60594;23,75355;392,335;372,8476;True
85,2266738892;362,5517;100;850;369,821;480,1822;0,801449;461,4759;114,6306;28,5942;23,74358;392,2545;372,8476;True
85,2594406128;363,0522;100;850;369,6983;480,3055;0,801449;461,3784;114,6064;28,58211;23,73365;392,1716;372,8476;True
85,2919807434;363,553;100;850;369,6176;480,3857;0,801449;461,2666;114,5786;28,56827;23,7238;392,0766;372,8476;True
85,3249053955;364,0533;100;850;369,5421;480,4666;0,801449;461,1868;114,5588;28,55839;23,71382;392,0088;372,8476;True
85,3572669983;364,5541;100;850;369,4732;480,5365;0,801449;461,0705;114,5299;28,54398;23,70404;391,9099;372,8476;True
85,389868927;365,0546;100;850;369,3786;480,6198;0,801449;460,9813;114,5078;28,53294;23,69416;391,8341;372,8476;True
85,4223060608;365,5552;100;850;369,3031;480,71;0,801449;460,8823;114,4832;28,52068;23,68434;391,7499;372,8476;True
85,454523468;366,0556;100;850;369,2204;480,7776;0,801449;460,7744;114,4564;28,50734;23,6746;391,6583;372,8476;True
85,4870223999;366,556;100;850;369,162;480,8466;0,801449;460,6924;114,436;28,49719;23,66476;391,5886;372,8476;True
85,5192260742;367,0566;100;850;369,0611;480,9481;0,801449;460,5929;114,4113;28,48488;23,65501;391,504;372,8476;True
85,551210022;367,5572;100;850;369,0039;481,0032;0,801449;460,4825;114,3839;28,47123;23,64533;391,4101;372,8476;True
85,583454895;368,0577;100;850;368,9445;481,0623;0,801449;460,3963;114,3624;28,46057;23,63557;391,3369;372,8476;True
85,6153564453;368,5583;100;850;368,8468;481,1429;0,801449;460,2861;114,3351;28,44694;23,62592;391,2432;372,8476;True
85,6475601196;369,0606;100;850;368,7656;481,2458;0,801449;460,2046;114,3148;28,43686;23,6162;391,1739;372,8476;True
85,68021698;369,576;100;850;368,6959;481,3102;0,801449;460,0827;114,2846;28,42181;23,60629;391,0703;372,8476;True
85,7122009277;370,0765;100;850;368,6444;481,3719;0,801449;460,0003;114,2641;28,41163;23,59661;391,0003;372,8476;True
85,7440406799;370,5772;100;850;368,5451;481,453;0,801449;459,9124;114,2423;28,40078;23,58697;390,9256;372,8476;True
85,7757499695;371,0778;100;850;368,4676;481,5309;0,801449;459,8234;114,2201;28,38978;23,57736;390,8499;372,8476;True
85,8071365356;371,5784;100;850;368,3821;481,6266;0,801449;459,7112;114,1923;28,37593;23,56787;390,7545;372,8476;True
85,8386192322;372,0794;100;850;368,2893;481,7063;0,801449;459,6079;114,1666;28,36317;23,55833;390,6667;372,8476;True
85,8702735901;372,5799;100;850;368,2303;481,7761;0,801449;459,5276;114,1467;28,35327;23,54875;390,5985;372,8476;True
85,9014060974;373,0804;100;850;368,126;481,864;0,801449;459,4084;114,1171;28,33856;23,53933;390,4972;372,8476;True
85,9328887939;373,5807;100;850;368,0649;481,9321;0,801449;459,3293;114,0974;28,3288;23,5298;390,4299;372,8476;True
85,964213562;374,0818;100;850;367,9872;482,0088;0,801449;459,237;114,0745;28,31742;23,52031;390,3515;372,8476;True
85,995552063;374,5818;100;850;367,9369;482,0667;0,801449;459,1559;114,0543;28,30742;23,51083;390,2826;372,8476;True
86,0267944336;375,0828;100;850;367,8428;482,1685;0,801449;459,0457;114,027;28,29383;23,50134;390,1888;372,8476;True
86,0582015991;375,5946;100;850;367,7741;482,2354;0,801449;458,945;114,0019;28,28141;23,49187;390,1032;372,8476;True
86,0893409729;376,0954;100;850;367,6968;482,3134;0,801449;458,8597;113,9808;28,27091;23,48244;390,0308;372,8476;True
86,1204666138;376,5959;100;850;367,6616;482,3471;0,801449;458,7809;113,9612;28,2612;23,47303;389,9638;372,8476;True
86,1511871338;377,097;100;850;367,5378;482,4563;0,801449;458,6779;113,9356;28,2485;23,46372;389,8762;372,8476;True
86,1819488525;377,5978;100;850;367,4473;482,5648;0,801449;458,5803;113,9113;28,23648;23,45441;389,7932;372,8476;True
86,2136993408;378,1135;100;850;367,4166;482,5885;0,801449;458,4881;113,8885;28,22513;23,44481;389,7149;372,8476;True
86,2447013855;378,6247;100;850;367,3301;482,678;0,801449;458,3828;113,8623;28,21217;23,43546;389,6253;372,8476;True
86,2759780884;379,1315;100;850;367,2267;482,7769;0,801449;458,2946;113,8404;28,20131;23,42595;389,5504;372,8476;True
86,3063484192;379,6318;100;850;367,1459;482,8465;0,801449;458,1899;113,8144;28,18843;23,41675;389,4615;372,8476;True
86,3370277405;380,1323;100;850;367,0907;482,909;0,801449;458,1123;113,7951;28,17888;23,40747;389,3954;372,8476;True
86,3675216675;380,6331;100;850;367,039;482,9582;0,801449;458,0257;113,7736;28,16823;23,39824;389,3218;372,8476;True
86,397631073;381,1334;100;850;366,9559;483,0505;0,801449;457,9218;113,7478;28,15545;23,38913;389,2335;372,8476;True
86,4280700684;381,6345;100;850;366,8769;483,1236;0,801449;457,8377;113,7269;28,14511;23,3799;389,1621;372,8476;True
86,4582687378;382,1348;100;850;366,7889;483,2009;0,801449;457,7497;113,705;28,1343;23,37077;389,0873;372,8476;True
86,4884399414;382,6351;100;850;366,7539;483,2443;0,801449;457,6594;113,6826;28,12319;23,36164;389,0105;372,8476;True
86,518611145;383,1363;100;850;366,6793;483,3269;0,801449;457,567;113,6597;28,11185;23,35251;388,932;372,8476;True
86,54949646;383,653;100;850;366,5813;483,417;0,801449;457,4658;113,6345;28,0994;23,34316;388,8459;372,8476;True
86,5795028687;384,1532;100;850;366,5191;483,4839;0,801449;457,381;113,6135;28,08899;23,33408;388,7739;372,8476;True
86,6095573425;384,6542;100;850;366,4936;483,5153;0,801449;457,3007;113,5935;28,07913;23,32499;388,7056;372,8476;True
86,6391242981;385,1544;100;850;366,3543;483,6422;0,801449;457,1963;113,5676;28,06631;23,31603;388,6169;372,8476;True
86,6690002441;385,655;100;850;366,3022;483,6939;0,801449;457,1128;113,5468;28,05606;23,30699;388,5459;372,8476;True
86,6987457275;386,1555;100;850;366,2332;483,7684;0,801449;457,0312;113,5266;28,04604;23,29798;388,4765;372,8476;True
86,7284362793;386,6565;100;850;366,1669;483,8298;0,801449;456,9404;113,504;28,03489;23,289;388,3993;372,8476;True
86,7578933716;387,157;100;850;366,043;483,9565;0,801449;456,8446;113,4802;28,02314;23,28007;388,3179;372,8476;True
86,7873435974;387,6575;100;850;366,0153;483,9912;0,801449;456,7458;113,4557;28,01103;23,27115;388,234;372,8476;True
86,816835022;388,1579;100;850;365,9294;484,0798;0,801449;456,6639;113,4353;28,00099;23,26223;388,1643;372,8476;True
86,8465530396;388,6655;100;850;365,8666;484,1301;0,801449;456,5859;113,4159;27,99142;23,25327;388,098;372,8476;True
86,8764633179;389,1762;100;850;365,8039;484,1992;0,801449;456,4813;113,39;27,97859;23,24419;388,0091;372,8476;True
86,9066345215;389,6928;100;850;365,7389;484,2711;0,801449;456,3911;113,3676;27,96754;23,23506;387,9325;372,8476;True
86,9359954834;390,1939;100;850;365,6471;484,3617;0,801449;456,3151;113,3487;27,95822;23,22617;387,8678;372,8476;True
86,9653289795;390,6943;100;850;365,5931;484,4158;0,801449;456,2446;113,3312;27,94958;23,21729;387,8079;372,8476;True
86,9940444946;391,1944;100;850;365,5054;484,481;0,801449;456,1339;113,3037;27,93602;23,2086;387,7138;372,8476;True
87,0230827332;391,6949;100;850;365,4526;484,553;0,801449;456,0536;113,2837;27,92619;23,19981;387,6456;372,8476;True
87,0520797729;392,1953;100;850;365,403;484,5957;0,801449;455,9714;113,2633;27,91613;23,19103;387,5757;372,8476;True
87,0810699463;392,6967;100;850;365,3226;484,689;0,801449;455,8943;113,2441;27,90668;23,18225;387,5101;372,8476;True
87,1096961975;393,1967;100;850;365,225;484,761;0,801449;455,7957;113,2196;27,89461;23,17358;387,4263;372,8476;True
87,1385353088;393,6973;100;850;365,1936;484,8083;0,801449;455,7169;113,2001;27,88498;23,16487;387,3594;372,8476;True
87,1673538208;394,1978;100;850;365,1361;484,8657;0,801449;455,6396;113,1809;27,87551;23,15615;387,2937;372,8476;True
87,1959732056;394,6982;100;850;365,0677;484,935;0,801449;455,5561;113,1601;27,86529;23,14748;387,2227;372,8476;True
87,2244827271;395,1989;100;850;365,0007;485,0002;0,801449;455,4607;113,1364;27,85362;23,13885;387,1416;372,8476;True
87,2529510498;395,6994;100;850;364,9241;485,0729;0,801449;455,3745;113,115;27,84308;23,13023;387,0683;372,8476;True
87,2814125061;396,2;100;850;364,8346;485,1553;0,801449;455,2907;113,0942;27,83284;23,12161;386,9971;372,8476;True
87,3098945618;396,7005;100;850;364,7709;485,229;0,801449;455,2136;113,0751;27,82341;23,11299;386,9315;372,8476;True
87,3381500244;397,2012;100;850;364,6934;485,3169;0,801449;455,1237;113,0527;27,81242;23,10443;386,8551;372,8476;True
87,3664535522;397,7017;100;850;364,6296;485,374;0,801449;455,0398;113,0319;27,80217;23,09587;386,7838;372,8476;True
87,3944274902;398,2024;100;850;364,5547;485,4393;0,801449;454,9405;113,0072;27,79003;23,0874;386,6994;372,8476;True
87,4228065491;398,7085;100;850;364,5141;485,4743;0,801449;454,8606;112,9874;27,78027;23,07886;386,6315;372,8476;True
87,4518173218;399,2202;100;850;364,4345;485,5678;0,801449;454,7939;112,9708;27,77213;23,07003;386,5749;372,8476;True
87,4798873901;399,7208;100;850;364,3745;485,6315;0,801449;454,7111;112,9502;27,76202;23,06153;386,5045;372,8476;True
87,50779953;400,2213;100;850;364,3035;485,6993;0,801449;454,6239;112,9286;27,75137;23,05309;386,4303;372,8476;True
87,5356018066;400,7217;100;850;364,2282;485,7697;0,801449;454,5374;112,9071;27,74081;23,04467;386,3568;372,8476;True
87,563596344;401,2223;100;850;364,1855;485,8262;0,801449;454,4629;112,8886;27,73172;23,0362;386,2935;372,8476;True
87,5913574219;401,7229;100;850;364,1205;485,8864;0,801449;454,3806;112,8681;27,72167;23,02779;386,2235;372,8476;True
87,619152832;402,2233;100;850;364,0423;485,9492;0,801449;454,3066;112,8498;27,71264;23,01938;386,1606;372,8476;True
87,646673584;402,724;100;850;363,9943;486,0091;0,801449;454,2094;112,8256;27,70079;23,01105;386,078;372,8476;True
87,674180603;403,2246;100;850;363,907;486,0965;0,801449;454,1198;112,8034;27,68986;23,00273;386,0018;372,8476;True
87,7019004822;403,7257;100;850;363,8672;486,1313;0,801449;454,0479;112,7855;27,68109;22,99434;385,9407;372,8476;True
87,7290779114;404,226;100;850;363,7849;486,2129;0,801449;453,9594;112,7635;27,6703;22,98616;385,8655;372,8476;True
87,7567222595;404,7262;100;850;363,7072;486,2991;0,801449;453,8846;112,7449;27,66119;22,97774;385,8019;372,8476;True
87,7839683533;405,2267;100;850;363,6294;486,374;0,801449;453,7952;112,7227;27,65029;22,96949;385,726;372,8476;True
87,8113105774;405,7271;100;850;363,583;486,4071;0,801449;453,7165;112,7032;27,6407;22,96122;385,6591;372,8476;True
87,8386459351;406,2277;100;850;363,545;486,4586;0,801449;453,6417;112,6846;27,63159;22,95295;385,5954;372,8476;True
87,8656105042;406,7285;100;850;363,4399;486,5596;0,801449;453,552;112,6623;27,62066;22,94477;385,5192;372,8476;True
87,8929046631;407,2289;100;850;363,4022;486,6024;0,801449;453,4734;112,6428;27,61109;22,93652;385,4524;372,8476;True
87,9199241638;407,7299;100;850;363,307;486,7021;0,801449;453,3936;112,623;27,60137;22,92834;385,3846;372,8476;True
87,947026062;408,2302;100;850;363,2798;486,7329;0,801449;453,3164;112,6038;27,59198;22,92014;385,319;372,8476;True
87,9739425659;408,7318;100;850;363,1992;486,8028;0,801449;453,2392;112,5846;27,58258;22,91199;385,2534;372,8476;True
88,0018821716;409,2477;100;850;363,1587;486,8423;0,801449;453,1681;112,567;27,57393;22,90354;385,1929;372,8476;True
88,0287162781;409,7484;100;850;363,052;486,9465;0,801449;453,0921;112,5481;27,56467;22,89541;385,1283;372,8476;True
88,0553100586;410,2489;100;850;363,0093;486,9885;0,801449;452,9948;112,5239;27,55284;22,88736;385,0456;372,8476;True
88,0819793701;410,7495;100;850;362,9571;487,0447;0,801449;452,9104;112,5029;27,54257;22,8793;384,9738;372,8476;True
88,1087860107;411,2499;100;850;362,8758;487,1275;0,801449;452,8436;112,4864;27,53445;22,87117;384,9171;372,8476;True
88,1354141235;411,7505;100;850;362,8238;487,181;0,801449;452,7671;112,4674;27,52514;22,86312;384,852;372,8476;True
88,1620079041;412,2509;100;850;362,7534;487,2486;0,801449;452,6872;112,4475;27,51543;22,85506;384,7841;372,8476;True
88,1882858276;412,7516;100;850;362,6744;487,3312;0,801449;452,5919;112,4238;27,50385;22,84711;384,7031;372,8476;True
88,2149551392;413,252;100;850;362,6248;487,3826;0,801449;452,5316;112,4089;27,49652;22,83904;384,6519;372,8476;True
88,241267395;413,7526;100;850;362,568;487,4436;0,801449;452,4486;112,3882;27,48644;22,83108;384,5813;372,8476;True
88,2675178528;414,2533;100;850;362,5052;487,4934;0,801449;452,3595;112,3661;27,47561;22,82316;384,5056;372,8476;True
88,2940910339;414,7538;100;850;362,4449;487,5592;0,801449;452,3122;112,3543;27,46986;22,81508;384,4653;372,8476;True
88,3199501038;415,2545;100;850;362,3665;487,6315;0,801449;452,2065;112,3281;27,45703;22,80726;384,3755;372,8476;True
88,3463447571;415,7551;100;850;362,3333;487,6703;0,801449;452,1504;112,3142;27,45021;22,79927;384,3279;372,8476;True
88,3723960876;416,2556;100;850;362,2462;487,7425;0,801449;452,0703;112,2943;27,44049;22,79138;384,2598;372,8476;True
88,3985435486;416,756;100;850;362,1923;487,8091;0,801449;452,0017;112,2772;27,43216;22,78346;384,2014;372,8476;True
88,424382019;417,2566;100;850;362,1233;487,8773;0,801449;451,9132;112,2552;27,42142;22,77564;384,1262;372,8476;True
88,4505020142;417,757;100;850;362,1096;487,8914;0,801449;451,8499;112,2395;27,41374;22,76774;384,0724;372,8476;True
88,4762718201;418,2576;100;850;362,0073;487,9847;0,801449;451,7689;112,2194;27,40391;22,75994;384,0036;372,8476;True
88,502117157;418,7582;100;850;361,9627;488,048;0,801449;451,693;112,2005;27,3947;22,75212;383,9391;372,8476;True
88,5279762268;419,2588;100;850;361,8871;488,1209;0,801449;451,6233;112,1832;27,38625;22,74439;383,8798;372,8476;True
88,5537254333;419,7594;100;850;361,8439;488,1666;0,801449;451,546;112,164;27,37687;22,73741;383,8141;372,8476;True
88,5791725159;420,2599;100;850;361,7698;488,2345;0,801449;451,4539;112,1412;27,36571;22,73053;383,7358;372,8476;True
88,6048599243;420,7604;100;850;361,7208;488,2772;0,801449;451,3828;112,1235;27,35708;22,72357;383,6754;372,8476;True
88,6304855347;421,2612;100;850;361,6539;488,3403;0,801449;451,3126;112,106;27,34858;22,71663;383,6157;372,8476;True
88,6559394836;421,7614;100;850;361,6066;488,3907;0,801449;451,2332;112,0863;27,33896;22,70974;383,5482;372,8476;True
88,6814689636;422,2621;100;850;361,5439;488,463;0,801449;451,1669;112,0699;27,33092;22,70282;383,4919;372,8476;True
88,7068061829;422,7627;100;850;361,4711;488,5388;0,801449;451,088;112,0503;27,32137;22,69596;383,4248;372,8476;True
88,7321914673;423,2635;100;850;361,4469;488,5625;0,801449;451,0103;112,031;27,31196;22,68909;383,3588;372,8476;True
88,7575012207;423,7641;100;850;361,3636;488,6378;0,801449;450,944;112,0145;27,30393;22,68224;383,3024;372,8476;True
88,783442688;424,282;100;850;361,3043;488,6913;0,801449;450,8658;111,9951;27,29446;22,67523;383,2359;372,8476;True
88,8096588135;424,7983;100;850;361,2498;488,7536;0,801449;450,7968;111,9779;27,2861;22,66811;383,1772;372,8476;True
88,8348930359;425,2989;100;850;361,18;488,8218;0,801449;450,7281;111,9609;27,27779;22,66127;383,1189;372,8476;True
88,8597564697;425,7994;100;850;361,112;488,8866;0,801449;450,6396;111,9389;27,26708;22,65454;383,0437;372,8476;True
88,8849838257;426,3;100;850;361,0712;488,9414;0,801449;450,5763;111,9232;27,25942;22,64771;382,9898;372,8476;True
88,909929657;426,8007;100;850;361,0234;488,9706;0,801449;450,5006;111,9044;27,25026;22,64096;382,9255;372,8476;True
88,9349304199;427,3013;100;850;360,935;489,0624;0,801449;450,4317;111,8872;27,24192;22,63418;382,8669;372,8476;True
88,9599998474;427,802;100;850;360,9352;489,0693;0,801449;450,3694;111,8718;27,23439;22,6274;382,814;372,8476;True
88,9847053528;428,3025;100;850;360,834;489,1632;0,801449;450,2936;111,8529;27,22522;22,6207;382,7495;372,8476;True
89,0093696594;428,8031;100;850;360,7681;489,2272;0,801449;450,2111;111,8325;27,21525;22,61402;382,6794;372,8476;True
89,0343017578;429,3038;100;850;360,7371;489,2657;0,801449;450,1469;111,8165;27,20749;22,60728;382,6249;372,8476;True
89,0588218689;429,8042;100;850;360,664;489,3353;0,801449;450,0638;111,7959;27,19744;22,60064;382,5542;372,8476;True
89,0835617065;430,3047;100;850;360,6398;489,3658;0,801449;449,9975;111,7794;27,18943;22,59394;382,4979;372,8476;True
89,1082191467;430,8052;100;850;360,544;489,4486;0,801449;449,9359;111,7641;27,18199;22,58726;382,4456;372,8476;True
89,1325057983;431,3058;100;850;360,4683;489,5281;0,801449;449,8418;111,7407;27,17061;22,58068;382,3655;372,8476;True
89,1570808411;431,8063;100;850;360,428;489,5783;0,801449;449,7741;111,7239;27,16244;22,57403;382,308;372,8476;True
89,1817176819;432,3068;100;850;360,3837;489,6266;0,801449;449,72;111,7105;27,15591;22,56735;382,262;372,8476;True
89,2059494019;432,8074;100;850;360,3057;489,7004;0,801449;449,6349;111,6893;27,14563;22,56079;382,1897;372,8476;True
89,2302772522;433,308;100;850;360,2625;489,7448;0,801449;449,5634;111,6715;27,13699;22,5542;382,1288;372,8476;True
89,2546188354;433,8087;100;850;360,2012;489,7957;0,801449;449,4941;111,6544;27,12864;22,54761;382,07;372,8476;True
89,2796401978;434,3246;100;850;360,1447;489,8571;0,801449;449,435;111,6397;27,1215;22,54086;382,0197;372,8476;True
89,3038787842;434,8264;100;850;360,1139;489,8904;0,801449;449,351;111,6188;27,11136;22,53428;381,9483;372,8476;True
89,3281036377;435,327;100;850;360,0243;489,9806;0,801449;449,2869;111,6029;27,10362;22,52771;381,8939;372,8476;True
89,3520469666;435,8276;100;850;359,9819;490,0237;0,801449;449,2026;111,5819;27,09345;22,52123;381,8222;372,8476;True
89,3762580872;436,3281;100;850;359,9323;490,0708;0,801449;449,1469;111,5681;27,08673;22,51467;381,7748;372,8476;True
89,4004211426;436,8289;100;850;359,889;490,1142;0,801449;449,0894;111,5538;27,0798;22,50813;381,726;372,8476;True
89,4242202759;437,3295;100;850;359,8246;490,1753;0,801449;449,0093;111,5339;27,07015;22,50169;381,6579;372,8476;True
89,4481636047;437,83;100;850;359,759;490,2428;0,801449;448,9395;111,5166;27,06172;22,4952;381,5986;372,8476;True
89,4720657349;438,3305;100;850;359,7098;490,282;0,801449;448,8751;111,5006;27,05397;22,48873;381,5439;372,8476;True
89,495816803;438,8311;100;850;359,6043;490,4044;0,801449;448,8079;111,4839;27,04586;22,48228;381,4867;372,8476;True
89,519808197;439,3316;100;850;359,6299;490,381;0,801449;448,747;111,4688;27,03852;22,47581;381,435;372,8476;True
89,5433601379;439,8326;100;850;359,5263;490,4628;0,801449;448,6767;111,4513;27,03005;22,46942;381,3752;372,8476;True
89,5669189453;440,3333;100;850;359,4529;490,5399;0,801449;448,5934;111,4306;27,02002;22,46303;381,3044;372,8476;True
89,5905670166;440,8336;100;850;359,4192;490,5904;0,801449;448,529;111,4146;27,01225;22,45664;381,2496;372,8476;True
89,6141326904;441,3345;100;850;359,3619;490,6343;0,801449;448,4579;111,3969;27,00369;22,45025;381,1892;372,8476;True
89,6376434326;441,835;100;850;359,2979;490,6911;0,801449;448,3873;111,3794;26,9952;22,44388;381,1292;372,8476;True
89,6612434387;442,3356;100;850;359,2466;490,7619;0,801449;448,3278;111,3646;26,98804;22,43749;381,0786;372,8476;True
89,6846237183;442,8361;100;850;359,2255;490,7789;0,801449;448,2567;111,347;26,97947;22,43117;381,0182;372,8476;True
89,7078048706;443,3368;100;850;359,1628;490,8423;0,801449;448,1748;111,3266;26,96962;22,42489;380,9486;372,8476;True
89,7312538147;443,8374;100;850;359,1048;490,8859;0,801449;448,1174;111,3124;26,96271;22,41854;380,8998;372,8476;True
89,7552520752;444,3519;100;850;359,0632;490,9393;0,801449;448,0654;111,2995;26,95646;22,41206;380,8556;372,8476;True
